Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,70,7,0.49967637540453075,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,70,7,0.3559870550161812,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,70,7,0.4,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,139,15,0.56957928802589,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,139,15,0.5559870550161812,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,139,15,0.44724919093851134,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,208,23,0.594822006472492,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,208,23,0.5436893203883495,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,208,23,0.39546925566343044,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,279,30,0.5812297734627832,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,279,30,0.6135922330097088,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,279,30,0.39158576051779936,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,348,38,0.47313915857605177,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,348,38,0.5870550161812298,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,348,38,0.573462783171521,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,417,46,0.7003236245954693,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,417,46,0.6983818770226538,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,417,46,0.655663430420712,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,486,54,0.7067961165048544,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,486,54,0.7741100323624596,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,486,54,0.7611650485436893,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,557,61,0.7870550161812297,0.8718446601941747
